msg_id,datetime,icao,lat,long,alt,gs,trk,roc,callsign,flight_id,location,freq
48909240,1603455402,A0CBD2    ,40.0835,-83.0598,925,65,266.48,-448,        ,283256,KOSU,1090
48909241,1603455402,A0CBD2    ,40.0835,-83.06,925,65,266.48,-448,        ,283256,KOSU,1090
48909242,1603455403,A0CBD2    ,40.0835,-83.0602,925,65,266.48,-320,        ,283256,KOSU,1090
48909243,1603455403,A0CBD2    ,40.0834,-83.0604,925,65,266.48,-320,        ,283256,KOSU,1090
48909244,1603455404,A0CBD2    ,40.0834,-83.0606,925,65,265.6,-320,        ,283256,KOSU,1090
48909245,1603455405,A0CBD2    ,40.0834,-83.0608,925,65,266.48,-448,        ,283256,KOSU,1090
48909246,1603455405,A0CBD2    ,40.0834,-83.061,900,65,266.48,-448,        ,283256,KOSU,1090
48909247,1603455405,A0CBD2    ,40.0834,-83.0611,900,65,266.48,-448,        ,283256,KOSU,1090
48909248,1603455406,A0CBD2    ,40.0834,-83.0613,900,66,267.4,-448,OSU15___,283256,KOSU,1090
48909249,1603455406,A0CBD2    ,40.0834,-83.0615,900,66,267.4,-448,OSU15___,283256,KOSU,1090
48909251,1603455409,A0CBD2    ,40.0833,-83.0626,875,67,266.58,-576,        ,283256,KOSU,1090
48909252,1603455410,A0CBD2    ,40.0833,-83.0632,850,67,265.73,-448,        ,283256,KOSU,1090
48909253,1603455411,A0CBD2    ,40.0833,-83.0633,850,67,265.73,-512,OSU15___,283256,KOSU,1090
48909254,1603455412,A0CBD2    ,40.0833,-83.0637,850,67,265.73,-576,        ,283256,KOSU,1090
48903258,1603442182,A07C72    ,40.0845,-83.0574,1225,33,261.38,-256,        ,283201,KOSU,1090
48903259,1603442182,A07C72    ,40.0844,-83.0576,1225,33,261.38,-256,        ,283201,KOSU,1090
48903260,1603442183,A07C72    ,40.0844,-83.0577,1225,33,263.09,-256,        ,283201,KOSU,1090
48903261,1603442183,A07C72    ,40.0844,-83.0578,1225,33,263.09,-256,        ,283201,KOSU,1090
48903262,1603442184,A07C72    ,40.0844,-83.0579,1200,32,264.64,-320,        ,283201,KOSU,1090
48903263,1603442184,A07C72    ,40.0844,-83.058,1200,32,264.64,-320,        ,283201,KOSU,1090
48903265,1603442186,A07C72    ,40.0844,-83.0583,1200,32,264.64,-384,N130NW__,283201,KOSU,1090
48903266,1603442186,A07C72    ,40.0844,-83.0584,1200,32,264.64,-384,N130NW__,283201,KOSU,1090
48903267,1603442187,A07C72    ,40.0844,-83.0585,1175,32,264.64,-384,        ,283201,KOSU,1090
48903268,1603442187,A07C72    ,40.0844,-83.0586,1175,32,264.64,-384,        ,283201,KOSU,1090
48903270,1603442190,A07C72    ,40.0844,-83.059,1150,31,264.47,-512,        ,283201,KOSU,1090
48903271,1603442191,A07C72    ,40.0843,-83.0593,1150,31,266.31,-512,N130NW__,283201,KOSU,1090
48903272,1603442192,A07C72    ,40.0843,-83.0594,1150,31,266.31,-448,        ,283201,KOSU,1090
48903273,1603442192,A07C72    ,40.0843,-83.0595,1150,31,266.31,-448,        ,283201,KOSU,1090
48903274,1603442193,A07C72    ,40.0843,-83.0596,1150,30,266.19,-448,        ,283201,KOSU,1090
48903275,1603442194,A07C72    ,40.0843,-83.0598,1125,29,266.05,-384,        ,283201,KOSU,1090
48903276,1603442194,A07C72    ,40.0843,-83.0599,1125,29,266.05,-384,        ,283201,KOSU,1090
48903277,1603442195,A07C72    ,40.0843,-83.06,1125,29,268.03,-384,        ,283201,KOSU,1090
48903278,1603442195,A07C72    ,40.0843,-83.0601,1125,29,268.03,-384,        ,283201,KOSU,1090
48903279,1603442196,A07C72    ,40.0843,-83.0601,1125,29,268.03,-320,        ,283201,KOSU,1090
48903280,1603442196,A07C72    ,40.0843,-83.0602,1125,29,268.03,-320,        ,283201,KOSU,1090
48903281,1603442197,A07C72    ,40.0843,-83.0603,1125,29,268.03,-320,N130NW__,283201,KOSU,1090
48903282,1603442198,A07C72    ,40.0843,-83.0605,1100,29,268.03,-320,        ,283201,KOSU,1090
48903283,1603442198,A07C72    ,40.0843,-83.0606,1100,29,268.03,-320,        ,283201,KOSU,1090
48903284,1603442199,A07C72    ,40.0843,-83.0606,1100,29,268.03,-320,        ,283201,KOSU,1090
48903285,1603442199,A07C72    ,40.0843,-83.0607,1100,29,268.03,-320,        ,283201,KOSU,1090
48903286,1603442200,A07C72    ,40.0843,-83.0608,1100,29,268.03,-320,        ,283201,KOSU,1090
48903287,1603442201,A07C72    ,40.0843,-83.061,1100,28,267.95,-320,        ,283201,KOSU,1090
48903288,1603442202,A07C72    ,40.0843,-83.0612,1075,28,267.95,-384,N130NW__,283201,KOSU,1090
48903289,1603442202,A07C72    ,40.0843,-83.0613,1075,28,267.95,-384,N130NW__,283201,KOSU,1090
48903290,1603442203,A07C72    ,40.0843,-83.0613,1075,27,267.88,-384,        ,283201,KOSU,1090
48903291,1603442203,A07C72    ,40.0843,-83.0614,1075,27,267.88,-384,        ,283201,KOSU,1090
48903292,1603442204,A07C72    ,40.0843,-83.0615,1075,27,267.88,-384,        ,283201,KOSU,1090
48903293,1603442204,A07C72    ,40.0843,-83.0616,1075,27,267.88,-384,        ,283201,KOSU,1090
48903294,1603442205,A07C72    ,40.0842,-83.0617,1075,27,267.88,-384,        ,283201,KOSU,1090
48903295,1603442205,A07C72    ,40.0843,-83.0618,1075,27,267.88,-384,        ,283201,KOSU,1090
48903296,1603442206,A07C72    ,40.0842,-83.0618,1075,26,270,-384,        ,283201,KOSU,1090
48903297,1603442206,A07C72    ,40.0843,-83.062,1050,26,270,-384,        ,283201,KOSU,1090
48903298,1603442207,A07C72    ,40.0843,-83.062,1050,26,270,-320,        ,283201,KOSU,1090
48903299,1603442207,A07C72    ,40.0843,-83.0621,1050,26,270,-320,        ,283201,KOSU,1090
48903300,1603442208,A07C72    ,40.0842,-83.0621,1050,25,272.29,-384,        ,283201,KOSU,1090
48903301,1603442208,A07C72    ,40.0842,-83.0622,1050,25,272.29,-384,        ,283201,KOSU,1090
48903302,1603442209,A07C72    ,40.0842,-83.0623,1050,25,272.29,-384,        ,283201,KOSU,1090
48903303,1603442209,A07C72    ,40.0843,-83.0624,1025,25,272.29,-384,        ,283201,KOSU,1090
48903304,1603442210,A07C72    ,40.0843,-83.0625,1025,25,272.29,-384,        ,283201,KOSU,1090
48903305,1603442211,A07C72    ,40.0843,-83.0626,1025,24,272.39,-448,N130NW__,283201,KOSU,1090
48903306,1603442212,A07C72    ,40.0843,-83.0627,1025,23,272.49,-448,        ,283201,KOSU,1090
48903307,1603442212,A07C72    ,40.0843,-83.0628,1025,23,272.49,-448,        ,283201,KOSU,1090
48903308,1603442213,A07C72    ,40.0843,-83.0628,1025,23,272.49,-448,        ,283201,KOSU,1090
48903309,1603442214,A07C72    ,40.0843,-83.063,1000,22,272.6,-448,        ,283201,KOSU,1090
48903312,1603442216,A07C72    ,40.0843,-83.0633,1000,21,270,-448,N130NW__,283201,KOSU,1090
48903313,1603442217,A07C72    ,40.0843,-83.0634,975,20,272.86,-448,        ,283201,KOSU,1090
48903314,1603442217,A07C72    ,40.0843,-83.0634,975,20,272.86,-448,        ,283201,KOSU,1090
48903316,1603442219,A07C72    ,40.0843,-83.0636,975,19,273.01,-384,        ,283201,KOSU,1090
48903317,1603442220,A07C72    ,40.0843,-83.0638,975,19,270,-384,        ,283201,KOSU,1090
48903318,1603442221,A07C72    ,40.0843,-83.0639,950,19,270,-384,        ,283201,KOSU,1090
48903319,1603442222,A07C72    ,40.0843,-83.064,950,19,270,-320,N130NW__,283201,KOSU,1090
48903320,1603442222,A07C72    ,40.0843,-83.064,950,19,270,-320,N130NW__,283201,KOSU,1090
48903321,1603442223,A07C72    ,40.0843,-83.0641,950,18,273.18,-320,        ,283201,KOSU,1090
48903322,1603442223,A07C72    ,40.0843,-83.0641,950,18,273.18,-320,        ,283201,KOSU,1090
48903323,1603442224,A07C72    ,40.0843,-83.0641,950,18,273.18,-320,        ,283201,KOSU,1090
48909528,1603455613,A0CBD2    ,40.0838,-83.0556,1075,59,260.38,-768,        ,283256,KOSU,1090
48909529,1603455613,A0CBD2    ,40.0838,-83.0557,1050,59,260.38,-768,        ,283256,KOSU,1090
48909530,1603455614,A0CBD2    ,40.0837,-83.0558,1050,59,260.38,-896,        ,283256,KOSU,1090
48909531,1603455614,A0CBD2    ,40.0837,-83.0561,1050,59,260.38,-896,        ,283256,KOSU,1090
48909532,1603455615,A0CBD2    ,40.0837,-83.0563,1025,60,262.41,-1280,        ,283256,KOSU,1090
48909533,1603455615,A0CBD2    ,40.0837,-83.0565,1025,60,262.41,-1280,        ,283256,KOSU,1090
48909534,1603455616,A0CBD2    ,40.0836,-83.0566,1000,61,263.45,-832,OSU15___,283256,KOSU,1090
48909535,1603455616,A0CBD2    ,40.0836,-83.0568,1000,61,263.45,-832,OSU15___,283256,KOSU,1090
48909536,1603455619,A0CBD2    ,40.0835,-83.058,975,64,266.42,-768,        ,283256,KOSU,1090
48909537,1603455620,A0CBD2    ,40.0835,-83.0584,950,65,267.36,-832,        ,283256,KOSU,1090
48909538,1603455621,A0CBD2    ,40.0835,-83.0586,950,65,267.36,-768,OSU15___,283256,KOSU,1090
48909539,1603455621,A0CBD2    ,40.0835,-83.0588,925,65,267.36,-768,OSU15___,283256,KOSU,1090
48909540,1603455622,A0CBD2    ,40.0835,-83.059,925,66,267.4,-896,        ,283256,KOSU,1090
48909541,1603455622,A0CBD2    ,40.0835,-83.0592,925,66,267.4,-896,        ,283256,KOSU,1090
48909542,1603455623,A0CBD2    ,40.0835,-83.0594,925,66,266.53,-768,        ,283256,KOSU,1090
48909543,1603455623,A0CBD2    ,40.0835,-83.0596,900,66,266.53,-768,        ,283256,KOSU,1090
48909545,1603455627,A0CBD2    ,40.0834,-83.0609,875,66,266.53,-576,        ,283256,KOSU,1090
48909546,1603455627,A0CBD2    ,40.0834,-83.0611,875,66,266.53,-576,        ,283256,KOSU,1090
48909547,1603455628,A0CBD2    ,40.0834,-83.0613,850,66,266.53,-448,        ,283256,KOSU,1090
48909548,1603455628,A0CBD2    ,40.0834,-83.0614,850,66,266.53,-448,        ,283256,KOSU,1090
48909549,1603455629,A0CBD2    ,40.0834,-83.0616,850,66,266.53,-448,        ,283256,KOSU,1090
48909550,1603455629,A0CBD2    ,40.0834,-83.0619,850,66,267.4,-320,        ,283256,KOSU,1090
48909551,1603455629,A0CBD2    ,40.0834,-83.062,850,66,267.4,-320,        ,283256,KOSU,1090
48909552,1603455630,A0CBD2    ,40.0833,-83.0622,850,67,267.44,-640,        ,283256,KOSU,1090
48909553,1603455630,A0CBD2    ,40.0833,-83.0624,850,67,267.44,-640,        ,283256,KOSU,1090
48909554,1603455631,A0CBD2    ,40.0833,-83.0626,825,67,267.44,-576,OSU15___,283256,KOSU,1090
48909555,1603455631,A0CBD2    ,40.0833,-83.0628,825,67,267.44,-576,OSU15___,283256,KOSU,1090
48909556,1603455632,A0CBD2    ,40.0833,-83.063,825,67,266.58,-512,        ,283256,KOSU,1090
48909557,1603455632,A0CBD2    ,40.0833,-83.0633,825,67,266.58,-512,        ,283256,KOSU,1090
48909558,1603455633,A0CBD2    ,40.0833,-83.0634,825,67,266.58,-640,        ,283256,KOSU,1090
48909559,1603455633,A0CBD2    ,40.0833,-83.0636,825,67,266.58,-640,        ,283256,KOSU,1090
48909560,1603455634,A0CBD2    ,40.0833,-83.0638,800,67,266.58,-640,        ,283256,KOSU,1090
48909842,1603455843,A0CBD2    ,40.0838,-83.0527,1175,62,263.56,-320,        ,283256,KOSU,1090
48909843,1603455843,A0CBD2    ,40.0838,-83.0528,1150,62,263.56,-320,        ,283256,KOSU,1090
48909844,1603455844,A0CBD2    ,40.0838,-83.053,1150,62,263.56,-448,        ,283256,KOSU,1090
48909845,1603455844,A0CBD2    ,40.0838,-83.0532,1150,62,263.56,-448,        ,283256,KOSU,1090
48909846,1603455847,A0CBD2    ,40.0837,-83.0541,1125,62,263.56,-960,OSU15___,283256,KOSU,1090
48909847,1603455847,A0CBD2    ,40.0837,-83.0543,1100,62,263.56,-960,OSU15___,283256,KOSU,1090
48909848,1603455848,A0CBD2    ,40.0837,-83.0544,1100,61,264.38,-768,        ,283256,KOSU,1090
48909849,1603455848,A0CBD2    ,40.0836,-83.0547,1100,61,264.38,-768,        ,283256,KOSU,1090
48909850,1603455849,A0CBD2    ,40.0836,-83.0549,1100,61,265.31,-768,        ,283256,KOSU,1090
48909851,1603455849,A0CBD2    ,40.0836,-83.0551,1075,61,265.31,-768,        ,283256,KOSU,1090
48909852,1603455850,A0CBD2    ,40.0836,-83.0552,1075,61,267.18,-640,        ,283256,KOSU,1090
48909853,1603455850,A0CBD2    ,40.0836,-83.0554,1075,61,267.18,-640,        ,283256,KOSU,1090
48909854,1603455851,A0CBD2    ,40.0836,-83.0555,1075,61,267.18,-384,        ,283256,KOSU,1090
48909855,1603455852,A0CBD2    ,40.0836,-83.0558,1075,61,267.18,-448,OSU15___,283256,KOSU,1090
48909856,1603455852,A0CBD2    ,40.0836,-83.056,1075,61,267.18,-448,OSU15___,283256,KOSU,1090
48909857,1603455853,A0CBD2    ,40.0836,-83.0563,1050,62,268.15,-576,        ,283256,KOSU,1090
48909858,1603455853,A0CBD2    ,40.0836,-83.0565,1050,62,268.15,-576,        ,283256,KOSU,1090
48909859,1603455854,A0CBD2    ,40.0836,-83.0566,1050,63,268.18,-704,        ,283256,KOSU,1090
48909860,1603455854,A0CBD2    ,40.0836,-83.0569,1025,63,268.18,-704,        ,283256,KOSU,1090
48909861,1603455855,A0CBD2    ,40.0835,-83.057,1025,63,267.27,-704,        ,283256,KOSU,1090
48909862,1603455858,A0CBD2    ,40.0835,-83.0581,1000,63,264.56,-768,        ,283256,KOSU,1090
48909863,1603455861,A0CBD2    ,40.0834,-83.0595,975,65,266.48,-448,        ,283256,KOSU,1090
48909864,1603455862,A0CBD2    ,40.0834,-83.0597,975,66,266.53,-448,        ,283256,KOSU,1090
48909865,1603455863,A0CBD2    ,40.0834,-83.0601,950,67,268.29,-576,        ,283256,KOSU,1090
48909866,1603455863,A0CBD2    ,40.0834,-83.0603,950,67,268.29,-576,        ,283256,KOSU,1090
48909867,1603455864,A0CBD2    ,40.0834,-83.0605,950,68,267.47,-832,        ,283256,KOSU,1090
48909868,1603455864,A0CBD2    ,40.0834,-83.0608,925,68,267.47,-832,        ,283256,KOSU,1090
48909869,1603455865,A0CBD2    ,40.0833,-83.0609,925,69,268.34,-896,        ,283256,KOSU,1090
48909870,1603455865,A0CBD2    ,40.0833,-83.0611,900,69,268.34,-896,        ,283256,KOSU,1090
48909871,1603455866,A0CBD2    ,40.0833,-83.0613,900,69,268.34,-704,        ,283256,KOSU,1090
48909872,1603455866,A0CBD2    ,40.0833,-83.0615,900,69,268.34,-704,        ,283256,KOSU,1090
48909873,1603455868,A0CBD2    ,40.0833,-83.0623,875,70,269.18,-768,        ,283256,KOSU,1090
48909874,1603455868,A0CBD2    ,40.0833,-83.0624,875,70,269.18,-768,        ,283256,KOSU,1090
48909875,1603455869,A0CBD2    ,40.0833,-83.0626,875,70,269.18,-768,        ,283256,KOSU,1090
48909876,1603455870,A0CBD2    ,40.0833,-83.0632,850,70,268.36,-576,        ,283256,KOSU,1090
48909877,1603455872,A0CBD2    ,40.0833,-83.0638,850,69,266.68,-512,OSU15___,283256,KOSU,1090
48909878,1603455872,A0CBD2    ,40.0833,-83.064,850,69,266.68,-512,OSU15___,283256,KOSU,1090
48909879,1603455873,A0CBD2    ,40.0832,-83.0643,825,69,265.86,-576,        ,283256,KOSU,1090
48910214,1603456116,A0CBD2    ,40.0786,-83.0498,1025,67,261.51,-768,        ,283256,KOSU,1090
48910216,1603456127,A0CBD2    ,40.0783,-83.0544,925,70,265.1,-384,        ,283256,KOSU,1090
48910217,1603456127,A0CBD2    ,40.0782,-83.0546,925,70,265.1,-384,        ,283256,KOSU,1090
48910218,1603456128,A0CBD2    ,40.0782,-83.0551,925,71,265.17,-384,        ,283256,KOSU,1090
48910219,1603456130,A0CBD2    ,40.0782,-83.0553,900,73,266.08,-832,        ,283256,KOSU,1090
48910220,1603456130,A0CBD2    ,40.0782,-83.0555,900,73,266.08,-832,        ,283256,KOSU,1090
48910221,1603456130,A0CBD2    ,40.0782,-83.0558,900,73,266.08,-832,        ,283256,KOSU,1090
48910222,1603456130,A0CBD2    ,40.0782,-83.0559,875,73,266.08,-832,        ,283256,KOSU,1090
48910223,1603456131,A0CBD2    ,40.0781,-83.0562,875,73,266.08,-832,        ,283256,KOSU,1090
48910224,1603456134,A0CBD2    ,40.0781,-83.0576,850,76,267.74,-640,        ,283256,KOSU,1090
48910225,1603456135,A0CBD2    ,40.0781,-83.0579,850,77,268.51,-640,        ,283256,KOSU,1090
48910226,1603456135,A0CBD2    ,40.0781,-83.0582,850,77,268.51,-640,        ,283256,KOSU,1090
48910227,1603456136,A0CBD2    ,40.0781,-83.0584,825,77,268.51,-704,        ,283256,KOSU,1090
48910228,1603456137,A0CBD2    ,40.078,-83.059,825,77,267.77,-320,        ,283256,KOSU,1090
48910229,1603456137,A0CBD2    ,40.078,-83.0591,825,77,267.77,-320,        ,283256,KOSU,1090
48910230,1603456138,A0CBD2    ,40.078,-83.0593,825,77,267.77,-448,        ,283256,KOSU,1090
48910231,1603456139,A0CBD2    ,40.078,-83.0598,800,77,267.03,-384,        ,283256,KOSU,1090
48910232,1603456139,A0CBD2    ,40.078,-83.06,800,77,267.03,-384,        ,283256,KOSU,1090
48910233,1603456140,A0CBD2    ,40.078,-83.0602,800,77,267.03,-576,        ,283256,KOSU,1090
48910234,1603456140,A0CBD2    ,40.078,-83.0604,800,77,267.03,-576,        ,283256,KOSU,1090
48910235,1603456141,A0CBD2    ,40.078,-83.0607,800,77,267.03,-576,        ,283256,KOSU,1090
48910236,1603456141,A0CBD2    ,40.078,-83.0609,800,77,267.03,-576,        ,283256,KOSU,1090
48910237,1603456142,A0CBD2    ,40.078,-83.0611,775,77,267.03,-512,OSU15___,283256,KOSU,1090
48910238,1603456143,A0CBD2    ,40.0779,-83.0616,775,76,266.24,-512,        ,283256,KOSU,1090
48910239,1603456143,A0CBD2    ,40.0779,-83.0618,775,76,266.24,-512,        ,283256,KOSU,1090
48910241,1603456147,A0CBD2    ,40.0779,-83.0638,725,75,267.71,-640,OSU15___,283256,KOSU,1090
48910242,1603456148,A0CBD2    ,40.0779,-83.064,725,75,267.71,-576,        ,283256,KOSU,1090
48910243,1603456149,A0CBD2    ,40.0779,-83.0644,725,74,266.91,-448,        ,283256,KOSU,1090
48914847,1603456233,A41FE1    ,40.0789,-83.0367,1175,117,267.06,-576,        ,283290,KOSU,1090
48914849,1603456235,A41FE1    ,40.0789,-83.0377,1150,116,266.55,-576,        ,283290,KOSU,1090
48914850,1603456235,A41FE1    ,40.0789,-83.0384,1150,116,266.55,-576,        ,283290,KOSU,1090
48914851,1603456236,A41FE1    ,40.0788,-83.0387,1125,115,267.01,-576,        ,283290,KOSU,1090
48914852,1603456236,A41FE1    ,40.0788,-83.039,1125,115,267.01,-576,        ,283290,KOSU,1090
48914855,1603456238,A41FE1    ,40.0788,-83.04,1125,113,266.96,-576,        ,283290,KOSU,1090
48914856,1603456238,A41FE1    ,40.0788,-83.0404,1100,113,266.96,-576,        ,283290,KOSU,1090
48914857,1603456239,A41FE1    ,40.0787,-83.0408,1100,113,266.96,-576,        ,283290,KOSU,1090
48914858,1603456239,A41FE1    ,40.0787,-83.0411,1100,113,266.96,-576,        ,283290,KOSU,1090
48914859,1603456240,A41FE1    ,40.0787,-83.0414,1100,112,266.93,-576,        ,283290,KOSU,1090
48914860,1603456240,A41FE1    ,40.0787,-83.0417,1100,112,266.93,-576,        ,283290,KOSU,1090
48914861,1603456241,A41FE1    ,40.0787,-83.0422,1100,111,266.91,-576,        ,283290,KOSU,1090
48914862,1603456241,A41FE1    ,40.0787,-83.0424,1075,111,266.91,-576,        ,283290,KOSU,1090
48914863,1603456242,A41FE1    ,40.0786,-83.0428,1075,111,266.91,-576,        ,283290,KOSU,1090
48914864,1603456242,A41FE1    ,40.0786,-83.0431,1075,111,266.91,-576,        ,283290,KOSU,1090
48914865,1603456243,A41FE1    ,40.0786,-83.0434,1075,110,266.88,-576,        ,283290,KOSU,1090
48914866,1603456243,A41FE1    ,40.0786,-83.0437,1075,110,266.88,-576,        ,283290,KOSU,1090
48914867,1603456244,A41FE1    ,40.0786,-83.044,1050,110,267.4,-640,        ,283290,KOSU,1090
48914868,1603456272,A41FE1    ,40.0779,-83.0612,775,94,266.96,-576,SKQ78___,283290,KOSU,1090
48914869,1603456273,A41FE1    ,40.0779,-83.062,775,93,267.54,-512,        ,283290,KOSU,1090
48914870,1603456274,A41FE1    ,40.0779,-83.0623,750,92,268.13,-512,        ,283290,KOSU,1090
48914871,1603456274,A41FE1    ,40.0779,-83.0626,750,92,268.13,-512,        ,283290,KOSU,1090
48914872,1603456274,A41FE1    ,40.0779,-83.0628,750,92,268.13,-512,        ,283290,KOSU,1090
48914873,1603456275,A41FE1    ,40.0779,-83.063,750,90,268.09,-448,        ,283290,KOSU,1090
48914874,1603456275,A41FE1    ,40.0779,-83.0632,750,90,268.09,-448,        ,283290,KOSU,1090
48914875,1603456278,A41FE1    ,40.0779,-83.0645,725,83,267.24,-448,        ,283290,KOSU,1090
48915409,1603456480,A90821    ,40.0792,-83.0339,1225,88,266.1,-576,        ,283292,KOSU,1090
48915410,1603456483,A90821    ,40.0791,-83.0357,1200,89,266.78,-448,        ,283292,KOSU,1090
48915412,1603456486,A90821    ,40.079,-83.0371,1175,90,266.82,-384,        ,283292,KOSU,1090
48913919,1603456617,A9E55E    ,40.0779,-83.064,0,8.5,267.2,0,        ,283287,KOSU,1090
48913920,1603456617,A9E55E    ,40.0778,-83.0641,0,8.5,267.2,0,        ,283287,KOSU,1090
48913921,1603456618,A9E55E    ,40.0779,-83.0641,0,12,267.2,0,        ,283287,KOSU,1090
48913922,1603456618,A9E55E    ,40.0778,-83.0641,0,12,267.2,0,        ,283287,KOSU,1090
48913923,1603456619,A9E55E    ,40.0779,-83.0642,0,15,267.2,0,N737DG__,283287,KOSU,1090
48913924,1603456619,A9E55E    ,40.0778,-83.0642,0,15,267.2,0,N737DG__,283287,KOSU,1090
48913925,1603456620,A9E55E    ,40.0778,-83.0643,0,19,267.2,0,        ,283287,KOSU,1090
48913926,1603456621,A9E55E    ,40.0778,-83.0643,0,19,267.2,0,        ,283287,KOSU,1090
48913927,1603456621,A9E55E    ,40.0778,-83.0644,0,22,267.2,0,        ,283287,KOSU,1090
48913928,1603456621,A9E55E    ,40.0778,-83.0645,0,22,267.2,0,        ,283287,KOSU,1090
48913929,1603456622,A9E55E    ,40.0778,-83.0646,0,24,267.2,0,        ,283287,KOSU,1090
48913930,1603456623,A9E55E    ,40.0778,-83.0647,0,25,267.2,0,        ,283287,KOSU,1090
48911173,1603456913,A997BF    ,40.0787,-83.0484,1100,65,260.39,-448,OSU17___,283272,KOSU,1090
48911174,1603456913,A997BF    ,40.0787,-83.0486,1100,65,260.39,-448,OSU17___,283272,KOSU,1090
48911175,1603456914,A997BF    ,40.0786,-83.0488,1100,65,261.25,-512,        ,283272,KOSU,1090
48911176,1603456915,A997BF    ,40.0786,-83.0493,1100,64,262.87,-384,        ,283272,KOSU,1090
48911177,1603456915,A997BF    ,40.0786,-83.0495,1075,64,262.87,-384,        ,283272,KOSU,1090
48911178,1603456916,A997BF    ,40.0786,-83.0496,1075,64,262.87,-384,        ,283272,KOSU,1090
48911180,1603456918,A997BF    ,40.0785,-83.0503,1075,64,262.87,-448,        ,283272,KOSU,1090
48911181,1603456919,A997BF    ,40.0785,-83.0507,1075,64,263.76,-448,OSU17___,283272,KOSU,1090
48911182,1603456932,A997BF    ,40.0782,-83.0558,925,66,265.67,-704,        ,283272,KOSU,1090
48911183,1603456932,A997BF    ,40.0782,-83.0561,925,66,265.67,-704,        ,283272,KOSU,1090
48911185,1603456935,A997BF    ,40.0781,-83.0573,900,66,266.53,-576,        ,283272,KOSU,1090
48911186,1603456937,A997BF    ,40.0781,-83.0579,875,67,267.44,-640,        ,283272,KOSU,1090
48911190,1603456942,A997BF    ,40.078,-83.0601,825,66,268.26,-576,        ,283272,KOSU,1090
48911192,1603456944,A997BF    ,40.078,-83.0605,825,66,267.4,-512,        ,283272,KOSU,1090
48911193,1603456944,A997BF    ,40.078,-83.0606,825,66,267.4,-512,        ,283272,KOSU,1090
48911194,1603456944,A997BF    ,40.0779,-83.0608,825,66,267.4,-512,        ,283272,KOSU,1090
48911195,1603456945,A997BF    ,40.0779,-83.061,800,66,267.4,-576,        ,283272,KOSU,1090
48911196,1603456945,A997BF    ,40.0779,-83.0612,800,66,267.4,-576,        ,283272,KOSU,1090
48911197,1603456946,A997BF    ,40.0779,-83.0614,800,66,266.53,-576,        ,283272,KOSU,1090
48911198,1603456946,A997BF    ,40.0779,-83.0617,800,66,266.53,-576,        ,283272,KOSU,1090
48911199,1603456947,A997BF    ,40.0779,-83.0618,800,66,267.4,-512,        ,283272,KOSU,1090
48911200,1603456947,A997BF    ,40.0779,-83.0621,775,66,267.4,-512,        ,283272,KOSU,1090
48911202,1603456951,A997BF    ,40.0779,-83.0635,750,64,267.32,-512,        ,283272,KOSU,1090
48911203,1603456952,A997BF    ,40.0779,-83.0637,750,62,267.23,-448,        ,283272,KOSU,1090
48911204,1603456952,A997BF    ,40.0779,-83.0639,750,62,267.23,-448,        ,283272,KOSU,1090
48911205,1603456953,A997BF    ,40.0779,-83.0642,750,61,267.18,-448,OSU17___,283272,KOSU,1090
48911206,1603456953,A997BF    ,40.0779,-83.0643,750,61,267.18,-448,OSU17___,283272,KOSU,1090
48911207,1603456954,A997BF    ,40.0778,-83.0645,750,59,266.12,-320,        ,283272,KOSU,1090
48911208,1603456954,A997BF    ,40.0778,-83.0647,750,59,266.12,-320,        ,283272,KOSU,1090
48915605,1603457026,AC9D4A    ,40.0779,-83.0641,0,19,264.4,0,        ,283294,KOSU,1090
48915606,1603457027,AC9D4A    ,40.0779,-83.0643,0,23,264.4,0,        ,283294,KOSU,1090
48915607,1603457028,AC9D4A    ,40.0778,-83.0644,0,25,264.4,0,        ,283294,KOSU,1090
48915073,1603457440,A6027D    ,40.0778,-83.0641,0,8.5,264.4,0,        ,283291,KOSU,1090
48915074,1603457442,A6027D    ,40.0778,-83.0642,0,17,270,0,        ,283291,KOSU,1090
48915075,1603457443,A6027D    ,40.0778,-83.0643,0,21,267.2,0,        ,283291,KOSU,1090
48915076,1603457443,A6027D    ,40.0778,-83.0643,0,21,267.2,0,        ,283291,KOSU,1090
48915077,1603457444,A6027D    ,40.0778,-83.0644,0,24,267.2,0,        ,283291,KOSU,1090
48915078,1603457444,A6027D    ,40.0778,-83.0645,0,24,267.2,0,        ,283291,KOSU,1090
48915079,1603457445,A6027D    ,40.0778,-83.0646,0,26,267.2,0,        ,283291,KOSU,1090
48915870,1603457497,ACECB2    ,40.0778,-83.064,0,8.5,272.8,0,        ,283297,KOSU,1090
48915871,1603457497,ACECB2    ,40.0778,-83.0641,0,8.5,272.8,0,        ,283297,KOSU,1090
48915872,1603457498,ACECB2    ,40.0778,-83.0641,0,9,270,0,        ,283297,KOSU,1090
48915873,1603457498,ACECB2    ,40.0778,-83.0641,0,9,270,0,        ,283297,KOSU,1090
48915874,1603457499,ACECB2    ,40.0778,-83.0642,0,9,270,0,N9317E__,283297,KOSU,1090
48915875,1603457499,ACECB2    ,40.0778,-83.0642,0,9,270,0,N9317E__,283297,KOSU,1090
48915876,1603457500,ACECB2    ,40.0778,-83.0642,0,9,270,0,        ,283297,KOSU,1090
